,Seed,Step,Coverage
27497,7,501703,468
27498,7,502294,468
27499,7,502366,468
27500,7,503174,468
27501,7,503286,468
27502,7,503502,468
27503,7,503526,468
27504,7,504432,468
27505,7,504868,468
27506,7,504919,468
27507,7,505128,468
27508,7,505319,468
27509,7,505338,468
27510,7,506379,468
27511,7,506477,468
27512,7,507127,468
27513,7,507213,468
27514,7,508190,468
27515,7,508391,468
27516,7,508487,468
27517,7,508823,468
27518,7,508982,468
27519,7,509223,468
27520,7,509926,468
27521,7,511507,468
27522,7,511833,468
27523,7,512220,468
27524,7,512286,468
27525,7,512788,468
27526,7,512935,468
27527,7,513001,468
27528,7,513253,468
27529,7,513604,468
27530,7,513661,468
27531,7,514302,468
27532,7,514452,468
27533,7,514903,468
27534,7,514995,468
27535,7,515772,468
27536,7,516318,468
27537,7,516438,468
27538,7,516469,468
27539,7,516768,468
27540,7,516963,468
27541,7,517675,468
27542,7,518031,468
27543,7,518394,468
27544,7,518637,468
27545,7,518669,468
27546,7,518874,468
27547,7,518890,468
27548,7,519246,468
27549,7,519412,468
27550,7,519675,468
27551,7,520489,468
27552,7,520736,468
27553,7,520987,468
27554,7,521108,468
27555,7,521444,468
27556,7,521841,468
27557,7,521882,468
27558,7,521994,468
27559,7,522053,468
27560,7,522869,468
27561,7,524105,468
27562,7,524206,468
27563,7,524253,468
27564,7,524288,468
27565,7,524759,468
27566,7,525195,468
27567,7,525242,468
27568,7,525257,468
27569,7,525409,468
27570,7,525520,468
27571,7,525573,468
27572,7,525891,468
27573,7,526027,468
27574,7,526203,468
27575,7,526609,468
27576,7,526644,468
27577,7,527271,468
27578,7,527333,468
27579,7,527406,468
27580,7,527603,468
27581,7,527744,468
27582,7,527800,468
27583,7,528806,468
27584,7,529091,468
27585,7,530997,468
27586,7,531177,468
27587,7,532159,468
27588,7,532608,468
27589,7,532859,468
27590,7,533607,468
27591,7,534213,468
27592,7,535104,468
27593,7,535151,468
27594,7,535638,468
27595,7,535717,468
27596,7,535783,468
27597,7,535946,468
27598,7,536212,468
27599,7,537109,468
27600,7,537122,468
27601,7,537204,468
27602,7,537629,468
27603,7,538006,468
27604,7,538314,468
27605,7,538665,468
27606,7,539081,468
27607,7,539384,468
27608,7,539820,468
27609,7,539881,468
27610,7,539957,468
27611,7,540053,468
27612,7,540344,468
27613,7,540385,468
27614,7,540541,468
27615,7,540707,468
27616,7,541033,468
27617,7,541694,468
27618,7,541730,468
27619,7,542326,468
27620,7,542884,468
27621,7,543080,468
27622,7,543152,468
27623,7,543255,468
27624,7,543284,468
27625,7,543616,468
27626,7,543727,468
27627,7,543810,468
27628,7,543917,468
27629,7,544553,468
27630,7,544647,468
27631,7,544683,468
27632,7,544692,468
27633,7,545338,468
27634,7,545364,468
27635,7,545495,468
27636,7,545501,468
27637,7,546390,468
27638,7,546451,468
27639,7,546480,468
27640,7,547456,468
27641,7,547872,468
27642,7,548660,468
27643,7,549571,468
27644,7,549687,468
27645,7,549738,468
27646,7,549753,468
27647,7,550851,468
27648,7,550902,468
27649,7,551709,468
27650,7,551762,468
27651,7,552199,468
27652,7,552471,468
27653,7,552492,468
27654,7,553743,468
27655,7,554306,468
27656,7,555008,468
27657,7,555589,468
27658,7,557103,468
27659,7,557119,468
27660,7,557301,468
27661,7,557798,468
27662,7,557985,468
27663,7,558773,468
27664,7,559328,468
27665,7,559555,468
27666,7,559562,468
27667,7,559599,468
27668,7,559755,468
27669,7,560167,468
27670,7,560198,468
27671,7,560427,468
27672,7,560443,468
27673,7,560619,468
27674,7,560824,468
27675,7,560882,468
27676,7,561413,468
27677,7,561855,468
27678,7,562526,468
27679,7,562608,468
27680,7,562699,468
27681,7,563471,468
27682,7,563577,468
27683,7,563898,468
27684,7,564479,468
27685,7,564487,468
27686,7,564865,468
27687,7,564941,468
27688,7,565172,468
27689,7,565234,468
27690,7,565581,468
27691,7,565623,468
27692,7,565855,468
27693,7,565976,468
27694,7,566074,468
27695,7,566505,468
27696,7,566643,468
27697,7,567410,468
27698,7,567566,468
27699,7,567907,468
27700,7,568129,468
27701,7,569090,468
27702,7,569176,468
27703,7,569194,468
27704,7,569240,468
27705,7,569308,468
27706,7,569331,468
27707,7,569941,468
27708,7,570874,468
27709,7,570947,468
27710,7,571188,468
27711,7,571410,468
27712,7,571647,468
27713,7,571719,468
27714,7,572010,468
27715,7,572173,468
27716,7,572219,468
27717,7,572473,468
27718,7,572514,468
27719,7,572693,468
27720,7,572750,468
27721,7,572801,468
27722,7,572991,468
27723,7,573107,468
27724,7,573129,468
27725,7,573224,468
27726,7,573479,468
27727,7,573601,468
27728,7,574768,468
27729,7,575023,468
27730,7,575434,468
27731,7,575456,468
27732,7,575912,468
27733,7,576060,468
27734,7,576156,468
27735,7,576221,468
27736,7,576332,468
27737,7,576625,468
27738,7,576666,468
27739,7,576937,468
27740,7,577528,468
27741,7,577869,468
27742,7,578071,468
27743,7,578448,468
27744,7,578509,468
27745,7,578745,468
27746,7,578866,468
27747,7,578887,468
27748,7,579098,468
27749,7,579534,468
27750,7,579652,468
27751,7,580070,468
27752,7,580122,468
27753,7,580195,468
27754,7,580246,468
27755,7,580302,468
27756,7,580605,468
27757,7,580929,468
27758,7,581046,468
27759,7,581407,468
27760,7,581593,468
27761,7,582429,468
27762,7,582553,468
27763,7,582561,468
27764,7,582907,468
27765,7,582933,468
27766,7,582970,468
27767,7,583061,468
27768,7,583427,468
27769,7,584386,468
27770,7,584831,468
27771,7,585288,468
27772,7,585470,468
27773,7,585471,468
27774,7,585507,468
27775,7,585930,468
27776,7,586436,468
27777,7,586480,468
27778,7,586541,468
27779,7,587577,468
27780,7,588073,468
27781,7,588245,468
27782,7,589031,468
27783,7,589547,468
27784,7,589698,468
27785,7,589781,468
27786,7,590782,468
27787,7,591568,468
27788,7,591764,468
27789,7,591905,468
27790,7,592381,468
27791,7,592837,468
27792,7,593794,468
27793,7,594505,468
27794,7,594679,468
27795,7,594685,468
27796,7,595731,468
27797,7,596002,468
27798,7,596079,468
27799,7,596267,468
27800,7,596618,468
27801,7,597034,468
27802,7,597170,468
27803,7,597222,468
27804,7,597344,468
27805,7,597586,468
27806,7,599018,468
27807,7,599024,468
27808,7,599395,468
27809,7,599396,468
27810,7,599719,468
27811,7,599736,468
27812,7,599740,468
27813,7,599896,468
27814,7,600097,468
27815,7,600185,468
27816,7,600482,468
27817,7,600973,468
27818,7,601269,468
27819,7,602085,468
27820,7,602396,468
27821,7,603097,468
27822,7,603937,468
27823,7,604197,468
27824,7,605603,468
27825,7,605631,468
27826,7,606122,468
27827,7,606224,468
27828,7,606315,468
27829,7,606516,468
27830,7,607177,468
27831,7,607639,468
27832,7,607990,468
27833,7,608487,468
27834,7,608958,468
27835,7,608961,468
27836,7,609372,468
27837,7,609466,468
27838,7,609513,468
27839,7,609874,468
27840,7,610335,468
27841,7,610336,468
27842,7,610466,468
27843,7,610874,468
27844,7,610905,468
27845,7,611741,468
27846,7,612681,468
27847,7,613542,468
27848,7,613723,468
27849,7,613784,468
27850,7,614410,468
27851,7,614533,468
27852,7,614535,468
27853,7,614546,468
27854,7,614638,468
27855,7,614959,468
27856,7,614998,468
27857,7,615646,468
27858,7,615733,468
27859,7,616154,468
27860,7,616355,468
27861,7,616499,468
27862,7,616563,468
27863,7,616779,468
27864,7,617169,468
27865,7,617252,468
27866,7,617458,468
27867,7,617557,468
27868,7,618064,468
27869,7,618245,468
27870,7,618448,468
27871,7,618654,468
27872,7,618875,468
27873,7,618961,468
27874,7,619033,468
27875,7,619681,468
27876,7,620183,468
27877,7,620470,468
27878,7,620941,468
27879,7,621252,468
27880,7,621266,468
27881,7,621418,468
27882,7,621732,468
27883,7,621763,468
27884,7,621887,468
27885,7,622179,468
27886,7,622315,468
27887,7,622406,468
27888,7,622481,468
27889,7,622618,468
27890,7,623220,468
27891,7,623731,468
27892,7,623748,468
27893,7,624173,468
27894,7,624499,468
27895,7,624670,468
27896,7,624981,468
27897,7,625107,468
27898,7,625798,468
27899,7,625954,468
27900,7,626635,468
27901,7,627252,468
27902,7,627408,468
27903,7,627519,468
27904,7,627521,468
27905,7,627522,468
27906,7,627686,468
27907,7,628269,468
27908,7,629381,468
27909,7,629457,468
27910,7,630313,468
27911,7,631572,468
27912,7,632497,468
27913,7,632525,468
27914,7,632981,468
27915,7,634127,468
27916,7,634401,468
27917,7,634537,468
27918,7,634798,468
27919,7,635726,468
27920,7,635935,468
27921,7,635988,468
27922,7,636234,468
27923,7,636580,468
27924,7,636601,468
27925,7,636764,468
27926,7,636866,468
27927,7,636938,468
27928,7,638036,468
27929,7,638474,468
27930,7,639162,468
27931,7,639188,468
27932,7,639454,468
27933,7,640005,468
27934,7,640561,468
27935,7,640587,468
27936,7,640658,468
27937,7,641239,468
27938,7,641335,468
27939,7,641341,468
27940,7,641618,468
27941,7,642026,468
27942,7,642062,468
27943,7,642305,468
27944,7,642436,468
27945,7,643593,468
27946,7,644536,468
27947,7,644569,468
27948,7,644727,468
27949,7,644994,468
27950,7,645965,468
27951,7,646351,468
27952,7,647071,468
27953,7,647210,468
27954,7,647623,468
27955,7,647705,468
27956,7,648592,468
27957,7,648763,468
27958,7,648855,468
27959,7,648936,468
27960,7,649037,468
27961,7,649086,468
27962,7,649265,468
27963,7,649811,468
27964,7,649992,468
27965,7,650018,468
27966,7,650189,468
27967,7,650600,468
27968,7,651391,468
27969,7,651542,468
27970,7,651783,468
27971,7,651866,468
27972,7,652315,468
27973,7,652646,468
27974,7,652822,468
27975,7,652888,468
27976,7,653146,468
27977,7,653200,468
27978,7,653206,468
27979,7,653993,468
27980,7,654224,468
27981,7,654592,468
27982,7,654615,468
27983,7,655009,468
27984,7,655428,468
27985,7,656725,468
27986,7,656897,468
27987,7,656958,468
27988,7,657175,468
27989,7,657516,468
27990,7,657522,468
27991,7,657670,468
27992,7,657701,468
27993,7,657774,468
27994,7,657835,468
27995,7,657946,468
27996,7,658994,468
27997,7,659005,468
27998,7,659539,468
27999,7,660000,468
28000,7,661700,468
28001,7,661737,468
28002,7,661961,468
28003,7,662019,468
28004,7,662820,468
28005,7,663561,468
28006,7,663602,468
28007,7,663794,468
28008,7,663975,468
28009,7,664210,468
28010,7,664387,468
28011,7,664755,468
28012,7,664871,468
28013,7,665234,468
28014,7,665326,468
28015,7,665492,468
28016,7,665528,468
28017,7,665729,468
28018,7,666477,468
28019,7,666796,468
28020,7,667167,468
28021,7,667427,468
28022,7,667773,468
28023,7,668656,468
28024,7,669107,468
28025,7,669538,468
28026,7,669744,468
28027,7,670755,468
28028,7,670926,468
28029,7,671067,468
28030,7,671243,468
28031,7,671839,468
28032,7,671876,468
28033,7,671952,468
28034,7,672229,468
28035,7,672352,468
28036,7,672738,468
28037,7,672754,468
28038,7,673411,468
28039,7,674957,468
28040,7,675021,468
28041,7,675069,468
28042,7,675348,468
28043,7,676234,468
28044,7,677101,468
28045,7,677247,468
28046,7,678223,468
28047,7,678614,468
28048,7,679329,468
28049,7,679645,468
28050,7,680264,468
28051,7,682428,468
28052,7,682559,468
28053,7,682685,468
28054,7,682730,468
28055,7,683018,468
28056,7,683855,468
28057,7,684137,468
28058,7,684751,468
28059,7,685337,468
28060,7,685553,468
28061,7,685571,468
28062,7,685813,468
28063,7,685830,468
28064,7,685887,468
28065,7,685906,468
28066,7,686277,468
28067,7,686286,468
28068,7,686918,468
28069,7,687791,468
28070,7,687844,468
28071,7,688051,468
28072,7,688237,468
28073,7,688708,468
28074,7,689171,468
28075,7,689517,468
28076,7,689894,468
28077,7,689940,468
28078,7,689954,468
28079,7,690103,468
28080,7,690310,468
28081,7,690354,468
28082,7,690440,468
28083,7,691423,468
28084,7,691629,468
28085,7,691744,468
28086,7,691961,468
28087,7,692109,468
28088,7,692363,468
28089,7,692639,468
28090,7,692643,468
28091,7,692894,468
28092,7,692895,468
28093,7,693488,468
28094,7,693565,468
28095,7,693937,468
28096,7,693994,468
28097,7,694225,468
28098,7,694252,468
28099,7,694650,468
28100,7,695112,468
28101,7,696163,468
28102,7,696207,468
28103,7,697123,468
28104,7,697609,468
28105,7,697732,468
28106,7,697948,468
28107,7,698135,468
28108,7,698852,468
28109,7,699614,468
28110,7,699650,468
28111,7,701101,468
28112,7,702882,468
28113,7,703117,468
28114,7,703411,468
28115,7,703922,468
28116,7,704520,468
28117,7,704709,468
28118,7,705923,468
28119,7,706533,468
28120,7,707770,468
28121,7,707917,468
28122,7,708048,468
28123,7,708334,468
28124,7,708380,468
28125,7,708757,468
28126,7,708797,468
28127,7,708923,468
28128,7,709167,468
28129,7,709409,468
28130,7,709835,468
28131,7,710332,468
28132,7,710435,468
28133,7,711206,468
28134,7,711218,468
28135,7,711464,468
28136,7,711885,468
28137,7,711926,468
28138,7,712037,468
28139,7,712254,468
28140,7,712267,468
28141,7,712833,468
28142,7,713199,468
28143,7,713265,468
28144,7,713421,468
28145,7,714228,468
28146,7,714269,468
28147,7,714341,468
28148,7,715198,468
28149,7,715262,468
28150,7,715548,468
28151,7,715804,468
28152,7,715850,468
28153,7,716141,468
28154,7,716159,468
28155,7,716616,468
28156,7,716937,468
28157,7,717293,468
28158,7,717435,468
28159,7,717579,468
28160,7,717955,468
28161,7,718146,468
28162,7,719067,468
28163,7,719270,468
28164,7,719652,468
28165,7,719968,468
28166,7,720417,468
28167,7,720639,468
28168,7,720681,468
28169,7,721737,468
28170,7,722255,468
28171,7,722408,468
28172,7,722644,468
28173,7,723047,468
28174,7,723220,468
28175,7,723451,468
28176,7,723802,468
28177,7,724629,468
28178,7,724664,468
28179,7,724670,468
28180,7,725246,468
28181,7,725743,468
28182,7,726264,468
28183,7,726496,468
28184,7,727071,468
28185,7,727557,468
28186,7,727980,468
28187,7,728112,468
28188,7,728549,468
28189,7,728725,468
28190,7,728806,468
28191,7,729412,468
28192,7,729413,468
28193,7,729444,468
28194,7,729745,468
28195,7,730236,468
28196,7,730723,468
28197,7,730785,468
28198,7,731740,468
28199,7,733052,468
28200,7,733186,468
28201,7,733413,468
28202,7,733569,468
28203,7,734771,468
28204,7,735093,468
28205,7,735980,468
28206,7,736282,468
28207,7,736367,468
28208,7,736903,468
28209,7,737099,468
28210,7,737255,468
28211,7,737611,468
28212,7,737669,468
28213,7,737736,468
28214,7,738088,468
28215,7,738669,468
28216,7,738859,468
28217,7,739550,468
28218,7,739652,468
28219,7,739923,468
28220,7,740394,468
28221,7,740398,468
28222,7,740463,468
28223,7,741810,468
28224,7,742226,468
28225,7,743280,468
28226,7,744623,468
28227,7,744649,468
28228,7,745130,468
28229,7,745712,468
28230,7,745713,468
28231,7,746659,468
28232,7,747121,468
28233,7,747332,468
28234,7,748118,468
28235,7,748533,468
28236,7,748854,468
28237,7,748996,468
28238,7,749415,468
28239,7,749496,468
28240,7,749749,468
28241,7,749980,468
28242,7,749993,468
28243,7,750596,468
28244,7,750737,468
28245,7,751343,468
28246,7,751660,468
28247,7,751851,468
28248,7,752253,468
28249,7,752446,468
28250,7,753038,468
28251,7,753249,468
28252,7,753486,468
28253,7,753624,468
28254,7,753895,468
28255,7,754511,468
28256,7,754793,468
28257,7,754834,468
28258,7,754850,468
28259,7,754936,468
28260,7,755042,468
28261,7,755349,468
28262,7,755364,468
28263,7,756142,468
28264,7,756198,468
28265,7,756275,468
28266,7,756881,468
28267,7,757007,468
28268,7,757119,468
28269,7,757265,468
28270,7,757410,468
28271,7,757466,468
28272,7,758077,468
28273,7,758318,468
28274,7,758557,468
28275,7,759244,468
28276,7,759660,468
28277,7,760048,468
28278,7,760079,468
28279,7,760166,468
28280,7,761051,468
28281,7,761072,468
28282,7,761753,468
28283,7,762284,468
28284,7,762307,468
28285,7,762694,468
28286,7,763015,468
28287,7,763281,468
28288,7,764103,468
28289,7,764672,468
28290,7,765149,468
28291,7,765371,468
28292,7,765437,468
28293,7,766014,468
28294,7,766915,468
28295,7,767756,468
28296,7,768112,468
28297,7,768745,468
28298,7,769647,468
28299,7,770508,468
28300,7,770532,468
28301,7,771070,468
28302,7,771177,468
28303,7,771373,468
28304,7,771494,468
28305,7,771597,468
28306,7,771861,468
28307,7,772658,468
28308,7,773710,468
28309,7,773876,468
28310,7,773972,468
28311,7,774063,468
28312,7,774659,468
28313,7,774807,468
28314,7,774884,468
28315,7,775220,468
28316,7,775276,468
28317,7,775442,468
28318,7,775628,468
28319,7,776584,468
28320,7,777495,468
28321,7,778171,468
28322,7,778781,468
28323,7,778913,468
28324,7,780045,468
28325,7,780711,468
28326,7,781306,468
28327,8,2,31
28328,8,3,37
28329,8,4,37
28330,8,5,45
28331,8,6,48
28332,8,8,48
28333,8,9,48
28334,8,11,48
28335,8,12,48
28336,8,15,59
28337,8,16,59
28338,8,18,59
28339,8,22,59
28340,8,24,59
28341,8,25,59
28342,8,29,59
28343,8,30,84
28344,8,41,87
28345,8,46,88
28346,8,58,88
28347,8,64,88
28348,8,66,88
28349,8,73,89
28350,8,88,92
28351,8,98,115
28352,8,100,116
28353,8,108,116
28354,8,111,116
28355,8,112,116
28356,8,123,116
28357,8,127,119
28358,8,139,119
28359,8,143,119
28360,8,148,122
28361,8,158,128
28362,8,169,141
28363,8,178,141
28364,8,182,141
28365,8,186,150
28366,8,201,153
28367,8,244,154
28368,8,245,154
28369,8,248,162
28370,8,252,163
28371,8,259,167
28372,8,276,168
28373,8,279,168
28374,8,335,169
28375,8,366,170
28376,8,386,173
28377,8,435,173
28378,8,447,173
28379,8,465,174
28380,8,531,174
28381,8,615,175
28382,8,621,175
28383,8,643,175
28384,8,678,175
28385,8,680,175
28386,8,682,180
28387,8,685,180
28388,8,689,180
28389,8,701,181
28390,8,822,181
28391,8,823,182
28392,8,841,184
28393,8,867,184
28394,8,873,184
28395,8,890,185
28396,8,922,185
28397,8,952,185
28398,8,967,185
28399,8,984,185
28400,8,1000,185
28401,8,1012,185
28402,8,1041,186
28403,8,1048,186
28404,8,1065,186
28405,8,1091,186
28406,8,1132,186
28407,8,1193,186
28408,8,1222,186
28409,8,1314,186
28410,8,1326,186
28411,8,1333,186
28412,8,1404,187
28413,8,1525,187
28414,8,1527,187
28415,8,1544,188
28416,8,1571,191
28417,8,1577,193
28418,8,1605,193
28419,8,1630,196
28420,8,1648,196
28421,8,1680,199
28422,8,1693,203
28423,8,1730,207
28424,8,1823,207
28425,8,1868,207
28426,8,1942,207
28427,8,2094,216
28428,8,2165,218
28429,8,2406,218
28430,8,2423,218
28431,8,2434,219
28432,8,2451,223
28433,8,2464,225
28434,8,2472,228
28435,8,2493,231
28436,8,2509,231
28437,8,2526,231
28438,8,2548,231
28439,8,2560,231
28440,8,2569,233
28441,8,2575,233
28442,8,2645,238
28443,8,2684,239
28444,8,2686,240
28445,8,2698,240
28446,8,2734,240
28447,8,2811,241
28448,8,2814,241
28449,8,2840,241
28450,8,2887,241
28451,8,2903,241
28452,8,3002,241
28453,8,3008,241
28454,8,3026,242
28455,8,3041,242
28456,8,3053,242
28457,8,3071,242
28458,8,3097,243
28459,8,3123,251
28460,8,3134,251
28461,8,3146,251
28462,8,3152,252
28463,8,3188,252
28464,8,3217,252
28465,8,3286,252
28466,8,3350,253
28467,8,3368,257
28468,8,3384,258
28469,8,3421,258
28470,8,3449,258
28471,8,3515,258
28472,8,3631,258
28473,8,3632,260
28474,8,3708,260
28475,8,3721,260
28476,8,3747,260
28477,8,3764,260
28478,8,3803,268
28479,8,3859,268
28480,8,3910,268
28481,8,3968,268
28482,8,3978,268
28483,8,4099,268
28484,8,4148,268
28485,8,4156,268
28486,8,4164,268
28487,8,4228,268
28488,8,4305,268
28489,8,4311,269
28490,8,4347,303
28491,8,4362,303
28492,8,4369,303
28493,8,4410,303
28494,8,4651,303
28495,8,4657,303
28496,8,4705,303
28497,8,4707,303
28498,8,4718,304
28499,8,4748,304
28500,8,4766,304
28501,8,4811,304
28502,8,4817,304
28503,8,4833,308
28504,8,4861,308
28505,8,4895,308
28506,8,4906,309
28507,8,4953,309
28508,8,5219,310
28509,8,5310,310
28510,8,5336,311
28511,8,5438,311
28512,8,5489,311
28513,8,5571,311
28514,8,5645,311
28515,8,5662,311
28516,8,5668,311
28517,8,5679,311
28518,8,5695,311
28519,8,5744,311
28520,8,5793,311
28521,8,5850,311
28522,8,5911,311
28523,8,6164,311
28524,8,6297,311
28525,8,6300,311
28526,8,6373,312
28527,8,6456,312
28528,8,6485,313
28529,8,6531,313
28530,8,6772,313
28531,8,6793,313
28532,8,6819,313
28533,8,6930,316
28534,8,6984,316
28535,8,7088,316
28536,8,7184,316
28537,8,7256,316
28538,8,7394,318
28539,8,7424,318
28540,8,7497,318
28541,8,7648,318
28542,8,7664,318
28543,8,7667,318
28544,8,7704,318
28545,8,7912,318
28546,8,7948,318
28547,8,7979,318
28548,8,8001,323
28549,8,8002,323
28550,8,8010,323
28551,8,8083,324
28552,8,8205,324
28553,8,8234,324
28554,8,8359,324
28555,8,8468,324
28556,8,8487,326
28557,8,8588,326
28558,8,8650,326
28559,8,8746,326
28560,8,8776,326
28561,8,8792,326
28562,8,8793,326
28563,8,9179,326
28564,8,9231,326
28565,8,9303,326
28566,8,9339,326
28567,8,9394,326
28568,8,9441,326
28569,8,9446,327
28570,8,9558,327
28571,8,9570,327
28572,8,9636,328
28573,8,9654,328
28574,8,9749,328
28575,8,9766,328
28576,8,9775,334
28577,8,9792,334
28578,8,9893,334
28579,8,10011,335
28580,8,10048,336
28581,8,10065,336
28582,8,10071,336
28583,8,10174,336
28584,8,10175,336
28585,8,10202,338
28586,8,10223,338
28587,8,10324,338
28588,8,10390,338
28589,8,10636,338
28590,8,10667,338
28591,8,10843,339
28592,8,10884,339
28593,8,10935,339
28594,8,10964,339
28595,8,10997,339
28596,8,11004,339
28597,8,11005,339
28598,8,11068,339
28599,8,11124,339
28600,8,11156,339
28601,8,11222,340
28602,8,11398,340
28603,8,11417,342
28604,8,11429,342
28605,8,11491,342
28606,8,11682,342
28607,8,11714,342
28608,8,11913,342
28609,8,11915,342
28610,8,11939,342
28611,8,12215,342
28612,8,12381,342
28613,8,12437,342
28614,8,12452,343
28615,8,12510,343
28616,8,12623,343
28617,8,12691,346
28618,8,12716,346
28619,8,12842,346
28620,8,13139,346
28621,8,13316,346
28622,8,13442,346
28623,8,13465,346
28624,8,13549,346
28625,8,13910,346
28626,8,13926,347
28627,8,13946,347
28628,8,13954,350
28629,8,14135,350
28630,8,14143,350
28631,8,14394,350
28632,8,14410,350
28633,8,14518,351
28634,8,14755,351
28635,8,14769,351
28636,8,14800,353
28637,8,14804,353
28638,8,14830,354
28639,8,14897,354
28640,8,14919,354
28641,8,15005,354
28642,8,15096,354
28643,8,15104,354
28644,8,15372,354
28645,8,15573,356
28646,8,15589,356
28647,8,15621,356
28648,8,15737,356
28649,8,15809,359
28650,8,15940,359
28651,8,15976,359
28652,8,16043,359
28653,8,16176,359
28654,8,16210,359
28655,8,16281,359
28656,8,16288,359
28657,8,16304,359
28658,8,16385,359
28659,8,16445,359
28660,8,16561,359
28661,8,16758,360
28662,8,16894,360
28663,8,17025,374
28664,8,17498,374
28665,8,17509,374
28666,8,17558,374
28667,8,17613,377
28668,8,17636,377
28669,8,17655,377
28670,8,17664,377
28671,8,17675,377
28672,8,17731,377
28673,8,17829,377
28674,8,17937,377
28675,8,18055,377
28676,8,18137,379
28677,8,18292,379
28678,8,18377,379
28679,8,18478,380
28680,8,18674,382
28681,8,18831,382
28682,8,18909,382
28683,8,19075,382
28684,8,19092,382
28685,8,19108,382
28686,8,19189,382
28687,8,19197,382
28688,8,19236,382
28689,8,19310,382
28690,8,19369,382
28691,8,19405,382
28692,8,19562,383
28693,8,19584,383
28694,8,19618,383
28695,8,19642,383
28696,8,19677,383
28697,8,19865,383
28698,8,19940,383
28699,8,19954,383
28700,8,20055,383
28701,8,20056,383
28702,8,20118,383
28703,8,20315,383
28704,8,20347,383
28705,8,20358,383
28706,8,20484,383
28707,8,20640,383
28708,8,20798,383
28709,8,20929,383
28710,8,21102,383
28711,8,21302,391
28712,8,21395,391
28713,8,21428,391
28714,8,21668,391
28715,8,21708,391
28716,8,21774,391
28717,8,22143,396
28718,8,22220,396
28719,8,22372,396
28720,8,22505,396
28721,8,22596,396
28722,8,22618,396
28723,8,22641,396
28724,8,22707,396
28725,8,22769,396
28726,8,22770,396
28727,8,22937,396
28728,8,23019,396
28729,8,23217,396
28730,8,23303,396
28731,8,23382,396
28732,8,23414,397
28733,8,23505,397
28734,8,23693,397
28735,8,24096,397
28736,8,24157,397
28737,8,24363,397
28738,8,24366,397
28739,8,24377,397
28740,8,24435,397
28741,8,24458,397
28742,8,24650,397
28743,8,24997,397
28744,8,25113,397
28745,8,25179,397
28746,8,25242,397
28747,8,25304,398
28748,8,25330,398
28749,8,25506,398
28750,8,25675,398
28751,8,25813,398
28752,8,25884,399
28753,8,25910,399
28754,8,26033,399
28755,8,26093,399
28756,8,26149,399
28757,8,26232,399
28758,8,26384,399
28759,8,26508,399
28760,8,26514,399
28761,8,26524,399
28762,8,26736,400
28763,8,27001,400
28764,8,27249,400
28765,8,27266,400
28766,8,27306,400
28767,8,27347,400
28768,8,27502,400
28769,8,27598,400
28770,8,27875,400
28771,8,27954,400
28772,8,27994,401
28773,8,28058,401
28774,8,28076,401
28775,8,28204,401
28776,8,28325,401
28777,8,28536,401
28778,8,28641,401
28779,8,28672,403
28780,8,28913,403
28781,8,28944,403
28782,8,29007,404
28783,8,29038,404
28784,8,29129,404
28785,8,29131,406
28786,8,29207,406
28787,8,29419,406
28788,8,29550,406
28789,8,29552,406
28790,8,29764,406
28791,8,29962,406
28792,8,30064,406
28793,8,30130,406
28794,8,30306,406
28795,8,30336,406
28796,8,30398,406
28797,8,30459,406
28798,8,30847,406
28799,8,30953,406
28800,8,30979,406
28801,8,31072,406
28802,8,31375,406
28803,8,31411,406
28804,8,31920,406
28805,8,32171,406
28806,8,32198,407
28807,8,32221,407
28808,8,32223,407
28809,8,32244,407
28810,8,32316,407
28811,8,32335,407
28812,8,32499,407
28813,8,32552,407
28814,8,32853,407
28815,8,32879,407
28816,8,32903,408
28817,8,32988,408
28818,8,33138,408
28819,8,33285,408
28820,8,33399,408
28821,8,33690,408
28822,8,33818,408
28823,8,33889,408
28824,8,33916,408
28825,8,33984,408
28826,8,34053,408
28827,8,34114,408
28828,8,34167,408
28829,8,34298,408
28830,8,34364,408
28831,8,34435,408
28832,8,34521,408
28833,8,34551,408
28834,8,34803,408
28835,8,35015,408
28836,8,35181,408
28837,8,35447,408
28838,8,35448,408
28839,8,35556,408
28840,8,35628,408
28841,8,35815,408
28842,8,35886,408
28843,8,36136,408
28844,8,36337,408
28845,8,36393,410
28846,8,36488,410
28847,8,36579,411
28848,8,36607,411
28849,8,36850,411
28850,8,36922,411
28851,8,37018,411
28852,8,37108,411
28853,8,37237,411
28854,8,37248,411
28855,8,37280,411
28856,8,37787,411
28857,8,37838,411
28858,8,37862,411
28859,8,37983,411
28860,8,37984,411
28861,8,38061,411
28862,8,38069,411
28863,8,38093,411
28864,8,38109,411
28865,8,38255,411
28866,8,38291,411
28867,8,38307,411
28868,8,38388,411
28869,8,38776,411
28870,8,38817,411
28871,8,38844,411
28872,8,38870,411
28873,8,38961,411
28874,8,39018,411
28875,8,39100,411
28876,8,39127,411
28877,8,39176,411
28878,8,39342,411
28879,8,39401,411
28880,8,39503,411
28881,8,39929,411
28882,8,40096,411
28883,8,40101,411
28884,8,40213,411
28885,8,40218,411
28886,8,40364,411
28887,8,40365,411
28888,8,40371,411
28889,8,40497,411
28890,8,40537,411
28891,8,40548,411
28892,8,40640,411
28893,8,40726,411
28894,8,40813,411
28895,8,40822,411
28896,8,40995,411
28897,8,41186,411
28898,8,41252,411
28899,8,41328,411
28900,8,41409,411
28901,8,41655,411
28902,8,41782,411
